transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type,counterparty_raw
TXN-20250621-0049,2025-06-21 20:55:39,20.22,cash,M08,quick_wash,STC INVOICE 88120
TXN-20250621-0050,2025-06-21 20:57:51,21.09,cash,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0051,2025-06-21 20:59:08,18.43,mada,M06,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250621-0052,2025-06-21 21:25:58,16.02,cash,M04,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250621-0053,2025-06-21 21:26:14,32.67,credit,M05,standard,STC INVOICE 88120
TXN-20250621-0054,2025-06-21 22:19:55,17.24,mada,M04,quick_wash,STC INVOICE 88120
TXN-20250621-0055,2025-06-21 22:27:47,25.34,credit,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0056,2025-06-21 22:40:00,30.67,credit,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0057,2025-06-21 22:43:31,27.88,mada,M03,standard,PACKAGING SUPPLIES CO 118
TXN-20250621-0058,2025-06-21 23:29:45,22.53,mada,M01,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250622-0001,2025-06-22 05:13:52,50.46,mada,M03,heavy_duty,
TXN-20250622-0002,2025-06-22 09:18:54,28.26,cash,M08,standard,NWC WATER AUTHORITY 6621
TXN-20250622-0003,2025-06-22 10:28:44,37.21,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0004,2025-06-22 10:48:34,37.63,mada,M01,standard,STC INVOICE 88120
TXN-20250622-0005,2025-06-22 10:54:21,62.93,credit,M01,heavy_duty,STC INVOICE 88120
TXN-20250622-0006,2025-06-22 11:58:27,17.24,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0007,2025-06-22 12:18:11,25.4,cash,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250622-0008,2025-06-22 12:29:10,17.47,cash,M05,quick_wash,STC INVOICE 88120
TXN-20250622-0009,2025-06-22 12:49:57,24.47,cash,M04,quick_wash,
TXN-20250622-0010,2025-06-22 13:12:06,64.35,credit,M04,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250622-0011,2025-06-22 13:20:39,47.02,cash,M01,heavy_duty,MADA PURCHASE HANGERS 55
TXN-20250622-0012,2025-06-22 13:52:38,28.58,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0013,2025-06-22 15:11:02,24.89,mada,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250622-0014,2025-06-22 15:12:16,39.02,cash,M01,standard,NWC WATER AUTHORITY 6621
TXN-20250622-0015,2025-06-22 16:41:39,23.58,credit,M05,quick_wash,
TXN-20250622-0016,2025-06-22 16:44:31,18.26,mada,M03,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250622-0017,2025-06-22 18:00:17,31.11,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0018,2025-06-22 18:29:46,24.18,cash,M05,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250622-0019,2025-06-22 18:54:02,33.67,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0020,2025-06-22 19:08:58,38.99,cash,M05,standard,NWC WATER AUTHORITY 6621
TXN-20250622-0021,2025-06-22 19:30:05,21.26,credit,M06,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250622-0022,2025-06-22 19:51:17,17.63,mada,M02,quick_wash,شركة المنظفات الوطنية
TXN-20250622-0023,2025-06-22 19:58:12,35.85,cash,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0024,2025-06-22 20:09:07,24.89,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0025,2025-06-22 20:56:03,27.52,mada,M01,standard,SADAD BILL PAYMENT 5521099
TXN-20250622-0026,2025-06-22 21:05:00,29.58,mada,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250622-0027,2025-06-22 23:55:54,38.22,cash,M06,standard,SADAD BILL PAYMENT 5521099
TXN-20250623-0001,2025-06-23 00:31:59,18.09,mada,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250623-0002,2025-06-23 05:29:32,20.68,mada,M03,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250623-0003,2025-06-23 06:41:00,23.2,mada,M04,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250623-0004,2025-06-23 07:47:54,37.18,mada,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0005,2025-06-23 07:49:59,15.67,cash,M08,quick_wash,مؤسسة الإيجار العقارية
TXN-20250623-0006,2025-06-23 08:03:00,23.65,cash,M01,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250623-0007,2025-06-23 08:16:34,18.35,mada,M04,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250623-0008,2025-06-23 08:33:06,62.0,credit,M08,heavy_duty,شركة المنظفات الوطنية
TXN-20250623-0009,2025-06-23 08:38:03,39.94,mada,M03,standard,PACKAGING SUPPLIES CO 118
TXN-20250623-0010,2025-06-23 08:48:30,34.78,mada,M04,standard,STC INVOICE 88120
TXN-20250623-0011,2025-06-23 08:49:06,62.06,credit,M02,heavy_duty,
TXN-20250623-0012,2025-06-23 09:05:46,49.46,credit,M02,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250623-0013,2025-06-23 09:52:47,34.4,cash,M04,standard,شركة المنظفات الوطنية
TXN-20250623-0014,2025-06-23 09:58:24,52.99,mada,M07,heavy_duty,
TXN-20250623-0015,2025-06-23 10:19:15,27.91,mada,M08,standard,شركة المنظفات الوطنية
TXN-20250623-0016,2025-06-23 10:58:08,33.37,cash,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250623-0017,2025-06-23 11:03:54,30.29,mada,M02,standard,STC INVOICE 88120
TXN-20250623-0018,2025-06-23 11:13:16,17.24,cash,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250623-0019,2025-06-23 11:34:37,24.73,mada,M03,quick_wash,
TXN-20250623-0020,2025-06-23 12:56:24,113.91,mada,M06,dry_clean,MADA PURCHASE HANGERS 55
TXN-20250623-0021,2025-06-23 13:30:03,25.5,credit,M06,standard,شركة المنظفات الوطنية
TXN-20250623-0022,2025-06-23 13:30:59,37.81,mada,M07,standard,
TXN-20250623-0023,2025-06-23 14:03:57,37.47,credit,M03,standard,PACKAGING SUPPLIES CO 118
TXN-20250623-0024,2025-06-23 14:13:42,22.82,mada,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250623-0025,2025-06-23 14:18:01,26.55,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0026,2025-06-23 14:22:50,79.02,credit,M06,dry_clean,POS PURCHASE 2214 AL MALAZ
TXN-20250623-0027,2025-06-23 14:32:35,30.33,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0028,2025-06-23 14:47:39,21.57,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0029,2025-06-23 14:58:02,52.95,cash,M08,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0030,2025-06-23 15:21:35,38.44,mada,M07,standard,SPARE PARTS TRADING 902
TXN-20250623-0031,2025-06-23 17:39:23,35.93,cash,M02,standard,SPARE PARTS TRADING 902
TXN-20250623-0032,2025-06-23 18:08:43,31.2,cash,M08,standard,SADAD BILL PAYMENT 5521099
TXN-20250623-0033,2025-06-23 18:39:29,22.76,cash,M07,quick_wash,SPARE PARTS TRADING 902
TXN-20250623-0034,2025-06-23 18:54:57,37.97,mada,M03,standard,NWC WATER AUTHORITY 6621
TXN-20250623-0035,2025-06-23 19:07:27,26.72,cash,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0036,2025-06-23 19:52:01,20.19,cash,M04,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250623-0037,2025-06-23 20:31:16,37.9,mada,M03,standard,مؤسسة الإيجار العقارية
TXN-20250623-0038,2025-06-23 20:36:54,20.35,credit,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0039,2025-06-23 20:46:48,37.21,cash,M04,standard,
TXN-20250623-0040,2025-06-23 21:05:06,20.66,cash,M01,quick_wash,STC INVOICE 88120
TXN-20250623-0041,2025-06-23 21:41:45,22.73,mada,M06,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250623-0042,2025-06-23 21:45:14,34.05,cash,M03,standard,
TXN-20250623-0043,2025-06-23 21:47:13,35.23,cash,M08,standard,
TXN-20250623-0044,2025-06-23 21:55:45,99.28,cash,M06,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250623-0045,2025-06-23 21:59:51,22.98,mada,M04,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250623-0046,2025-06-23 22:36:13,20.77,cash,M04,quick_wash,
TXN-20250623-0047,2025-06-23 22:53:23,33.88,mada,M08,standard,
TXN-20250624-0001,2025-06-24 00:09:03,95.54,mada,M04,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250624-0002,2025-06-24 01:22:18,34.58,mada,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250624-0003,2025-06-24 06:09:25,37.03,credit,M07,standard,شركة المنظفات الوطنية
TXN-20250624-0004,2025-06-24 06:19:20,23.31,cash,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0005,2025-06-24 07:29:04,18.59,mada,M08,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250624-0006,2025-06-24 07:59:55,65.61,mada,M03,dry_clean,POS PURCHASE 2214 AL MALAZ
TXN-20250624-0007,2025-06-24 08:05:16,30.23,mada,M01,standard,شركة المنظفات الوطنية
TXN-20250624-0008,2025-06-24 08:10:03,27.68,mada,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250624-0009,2025-06-24 08:24:44,25.81,mada,M03,standard,SPARE PARTS TRADING 902
TXN-20250624-0010,2025-06-24 08:32:30,22.15,mada,M07,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250624-0011,2025-06-24 08:33:44,33.9,mada,M06,standard,مؤسسة الإيجار العقارية
TXN-20250624-0012,2025-06-24 08:44:46,46.09,mada,M02,heavy_duty,شركة المنظفات الوطنية
TXN-20250624-0013,2025-06-24 08:49:28,30.83,cash,M05,standard,شركة المنظفات الوطنية
TXN-20250624-0014,2025-06-24 08:51:15,15.1,credit,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0015,2025-06-24 08:56:16,18.14,cash,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250624-0016,2025-06-24 09:06:21,76.96,cash,M07,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250624-0017,2025-06-24 09:16:27,21.24,mada,M08,quick_wash,
TXN-20250624-0018,2025-06-24 09:35:04,17.98,mada,M06,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250624-0019,2025-06-24 09:50:52,18.79,mada,M06,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250624-0020,2025-06-24 10:10:22,23.54,mada,M02,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250624-0021,2025-06-24 10:18:57,64.81,cash,M06,dry_clean,SPARE PARTS TRADING 902
TXN-20250624-0022,2025-06-24 10:39:29,54.95,credit,M01,heavy_duty,
TXN-20250624-0023,2025-06-24 11:48:57,17.95,credit,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0024,2025-06-24 12:08:21,109.53,cash,M02,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0025,2025-06-24 12:16:40,27.84,mada,M05,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250624-0026,2025-06-24 12:27:44,18.41,cash,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250624-0027,2025-06-24 12:46:51,29.84,credit,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250624-0028,2025-06-24 13:07:44,32.61,cash,M03,standard,
TXN-20250624-0029,2025-06-24 13:10:06,31.76,credit,M02,standard,STC INVOICE 88120
TXN-20250624-0030,2025-06-24 13:13:13,43.73,mada,M03,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250624-0031,2025-06-24 13:15:38,36.78,cash,M07,standard,STC INVOICE 88120
TXN-20250624-0032,2025-06-24 13:29:54,17.33,mada,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250624-0033,2025-06-24 13:29:56,38.22,cash,M03,standard,PACKAGING SUPPLIES CO 118
TXN-20250624-0034,2025-06-24 13:32:21,33.96,credit,M07,standard,SEC ELECTRICITY BILL 41220
TXN-20250624-0035,2025-06-24 13:32:55,31.36,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0036,2025-06-24 13:35:20,32.63,mada,M04,standard,STC INVOICE 88120
TXN-20250624-0037,2025-06-24 13:55:48,38.35,credit,M01,standard,شركة المنظفات الوطنية
TXN-20250624-0038,2025-06-24 14:03:19,32.16,credit,M02,standard,SADAD BILL PAYMENT 5521099
TXN-20250624-0039,2025-06-24 14:20:37,44.97,credit,M06,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250624-0040,2025-06-24 14:23:41,37.33,cash,M02,standard,
TXN-20250624-0041,2025-06-24 14:35:19,33.28,cash,M06,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250624-0042,2025-06-24 14:38:18,17.18,mada,M01,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250624-0043,2025-06-24 14:42:03,37.67,mada,M01,standard,SEC ELECTRICITY BILL 41220
TXN-20250624-0044,2025-06-24 14:47:50,92.06,cash,M01,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0045,2025-06-24 15:45:52,35.33,mada,M02,standard,STC INVOICE 88120
TXN-20250624-0046,2025-06-24 15:48:04,37.91,credit,M05,standard,
TXN-20250624-0047,2025-06-24 16:24:42,30.72,cash,M06,standard,SADAD BILL PAYMENT 5521099
TXN-20250624-0048,2025-06-24 16:33:27,34.83,mada,M03,standard,SADAD BILL PAYMENT 5521099
TXN-20250624-0049,2025-06-24 16:47:52,57.56,mada,M05,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0050,2025-06-24 17:23:30,56.31,cash,M03,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250624-0051,2025-06-24 17:43:44,45.78,mada,M02,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0052,2025-06-24 17:55:29,17.77,mada,M04,quick_wash,شركة المنظفات الوطنية
TXN-20250624-0053,2025-06-24 18:00:05,34.99,mada,M02,standard,SADAD BILL PAYMENT 5521099
TXN-20250624-0054,2025-06-24 18:03:29,25.54,mada,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0055,2025-06-24 18:08:16,23.19,mada,M03,quick_wash,مؤسسة الإيجار العقارية
TXN-20250624-0056,2025-06-24 18:09:26,18.5,cash,M03,quick_wash,STC INVOICE 88120
TXN-20250624-0057,2025-06-24 18:44:51,73.65,mada,M01,dry_clean,مؤسسة الإيجار العقارية
TXN-20250624-0058,2025-06-24 18:46:41,15.09,cash,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250624-0059,2025-06-24 18:57:57,39.76,mada,M05,standard,GAZT ZATCA VAT PAYMENT
TXN-20250624-0060,2025-06-24 19:04:36,16.06,mada,M04,quick_wash,STC INVOICE 88120
TXN-20250624-0061,2025-06-24 19:23:06,44.64,mada,M05,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250624-0062,2025-06-24 19:55:40,17.86,mada,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250624-0063,2025-06-24 20:30:41,15.62,credit,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0064,2025-06-24 20:34:12,29.84,mada,M02,standard,
TXN-20250624-0065,2025-06-24 20:45:30,32.15,cash,M06,standard,شركة المنظفات الوطنية
TXN-20250624-0066,2025-06-24 20:58:41,24.39,mada,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0067,2025-06-24 21:07:36,33.27,credit,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250624-0068,2025-06-24 21:29:16,22.78,credit,M04,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250624-0069,2025-06-24 21:46:35,23.64,mada,M04,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250624-0070,2025-06-24 21:50:25,15.55,cash,M07,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250624-0071,2025-06-24 22:43:54,20.55,mada,M01,quick_wash,STC INVOICE 88120
TXN-20250625-0001,2025-06-25 00:50:54,28.44,mada,M08,standard,STC INVOICE 88120
TXN-20250625-0002,2025-06-25 01:29:49,41.73,credit,M04,heavy_duty,
TXN-20250625-0003,2025-06-25 05:19:20,21.37,mada,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250625-0004,2025-06-25 05:24:02,15.29,credit,M05,quick_wash,STC INVOICE 88120
TXN-20250625-0005,2025-06-25 05:36:49,43.71,mada,M03,heavy_duty,STC INVOICE 88120
TXN-20250625-0006,2025-06-25 06:05:11,39.11,mada,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250625-0007,2025-06-25 07:21:26,17.18,cash,M08,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250625-0008,2025-06-25 07:26:01,53.99,mada,M03,heavy_duty,
TXN-20250625-0009,2025-06-25 07:56:17,50.55,credit,M08,heavy_duty,
TXN-20250625-0010,2025-06-25 08:03:42,27.24,mada,M04,standard,MADA PURCHASE HANGERS 55
TXN-20250625-0011,2025-06-25 08:09:43,20.73,mada,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250625-0012,2025-06-25 08:16:17,31.35,mada,M01,standard,مؤسسة الإيجار العقارية
TXN-20250625-0013,2025-06-25 08:18:56,27.26,mada,M06,standard,PACKAGING SUPPLIES CO 118
TXN-20250625-0014,2025-06-25 08:27:28,95.92,mada,M07,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250625-0015,2025-06-25 08:51:01,58.66,mada,M05,dry_clean,
TXN-20250625-0016,2025-06-25 09:12:16,50.3,credit,M06,heavy_duty,SADAD BILL PAYMENT 5521099
TXN-20250625-0017,2025-06-25 09:28:41,26.49,cash,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250625-0018,2025-06-25 09:43:00,40.68,cash,M02,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250625-0019,2025-06-25 09:50:17,31.17,mada,M03,standard,مؤسسة الإيجار العقارية
TXN-20250625-0020,2025-06-25 09:52:59,23.02,credit,M04,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250625-0021,2025-06-25 10:20:11,33.65,cash,M01,standard,مؤسسة الإيجار العقارية
TXN-20250625-0022,2025-06-25 10:25:14,69.14,mada,M07,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0023,2025-06-25 10:42:04,45.94,mada,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0024,2025-06-25 10:47:57,27.46,credit,M08,standard,SADAD BILL PAYMENT 5521099
TXN-20250625-0025,2025-06-25 11:12:33,28.67,credit,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0026,2025-06-25 11:51:39,29.72,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0027,2025-06-25 12:00:55,59.7,cash,M05,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250625-0028,2025-06-25 12:15:29,19.76,mada,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250625-0029,2025-06-25 12:18:27,28.03,cash,M01,standard,GAZT ZATCA VAT PAYMENT
TXN-20250625-0030,2025-06-25 12:28:37,31.5,credit,M01,standard,SPARE PARTS TRADING 902
TXN-20250625-0031,2025-06-25 12:58:01,113.08,credit,M01,dry_clean,STC INVOICE 88120
TXN-20250625-0032,2025-06-25 12:59:25,31.53,mada,M06,standard,SEC ELECTRICITY BILL 41220
TXN-20250625-0033,2025-06-25 13:05:04,111.68,cash,M02,dry_clean,
TXN-20250625-0034,2025-06-25 13:25:29,66.87,mada,M04,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250625-0035,2025-06-25 13:38:57,34.62,mada,M07,standard,
TXN-20250625-0036,2025-06-25 13:39:15,26.92,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250625-0037,2025-06-25 13:58:48,34.66,credit,M01,standard,
TXN-20250625-0038,2025-06-25 14:23:21,22.75,mada,M01,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250625-0039,2025-06-25 14:33:34,39.28,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0040,2025-06-25 14:57:27,31.31,mada,M08,standard,SADAD BILL PAYMENT 5521099
TXN-20250625-0041,2025-06-25 14:58:32,29.48,mada,M06,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0042,2025-06-25 15:07:23,53.93,mada,M01,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250625-0043,2025-06-25 15:15:53,18.47,mada,M08,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250625-0044,2025-06-25 15:27:24,31.66,mada,M06,standard,GAZT ZATCA VAT PAYMENT
TXN-20250625-0045,2025-06-25 16:09:26,16.37,mada,M07,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250625-0046,2025-06-25 16:11:13,63.09,mada,M08,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250625-0047,2025-06-25 17:05:51,28.12,cash,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250625-0048,2025-06-25 17:15:52,15.29,mada,M02,quick_wash,MADA PURCHASE HANGERS 55
TXN-20250625-0049,2025-06-25 17:18:46,35.75,mada,M08,standard,NWC WATER AUTHORITY 6621
TXN-20250625-0050,2025-06-25 17:47:42,58.87,mada,M02,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250625-0051,2025-06-25 17:58:22,35.54,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0052,2025-06-25 18:03:14,55.32,cash,M08,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0053,2025-06-25 18:19:19,38.42,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0054,2025-06-25 18:20:55,20.47,credit,M08,quick_wash,
TXN-20250625-0055,2025-06-25 18:27:04,17.38,mada,M08,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250625-0056,2025-06-25 18:28:12,37.51,cash,M05,standard,SADAD BILL PAYMENT 5521099
TXN-20250625-0057,2025-06-25 18:40:45,28.41,mada,M03,standard,SPARE PARTS TRADING 902
TXN-20250625-0058,2025-06-25 19:05:30,17.43,mada,M03,quick_wash,مؤسسة الإيجار العقارية
TXN-20250625-0059,2025-06-25 19:12:05,30.8,mada,M06,standard,SPARE PARTS TRADING 902
TXN-20250625-0060,2025-06-25 19:25:31,34.49,mada,M08,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250625-0061,2025-06-25 19:32:10,88.36,cash,M03,dry_clean,مؤسسة الإيجار العقارية
TXN-20250625-0062,2025-06-25 19:36:02,77.87,mada,M06,dry_clean,
TXN-20250625-0063,2025-06-25 19:38:03,18.04,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0064,2025-06-25 19:43:19,38.04,mada,M03,standard,SPARE PARTS TRADING 902
TXN-20250625-0065,2025-06-25 19:52:09,56.3,mada,M07,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250625-0066,2025-06-25 20:09:21,56.76,credit,M01,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250625-0067,2025-06-25 20:49:45,101.98,mada,M01,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250625-0068,2025-06-25 20:54:08,16.58,mada,M01,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250625-0069,2025-06-25 21:19:50,30.28,mada,M04,standard,SADAD BILL PAYMENT 5521099
TXN-20250625-0070,2025-06-25 22:20:14,38.44,mada,M04,standard,
TXN-20250625-0071,2025-06-25 22:23:05,30.76,cash,M05,standard,
TXN-20250625-0072,2025-06-25 22:24:14,41.93,mada,M06,heavy_duty,STC INVOICE 88120
TXN-20250625-0073,2025-06-25 22:59:54,16.82,mada,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250625-0074,2025-06-25 23:16:34,16.75,mada,M03,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250625-0075,2025-06-25 23:31:56,57.09,mada,M05,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250625-0076,2025-06-25 23:54:39,26.47,mada,M02,standard,PACKAGING SUPPLIES CO 118
TXN-20250626-0001,2025-06-26 06:30:13,37.82,cash,M04,standard,
TXN-20250626-0002,2025-06-26 07:47:58,19.12,mada,M07,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250626-0003,2025-06-26 08:08:58,51.73,mada,M02,dry_clean,شركة المنظفات الوطنية
TXN-20250626-0004,2025-06-26 08:12:26,31.33,mada,M04,standard,STC INVOICE 88120
TXN-20250626-0005,2025-06-26 09:27:22,49.65,mada,M04,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250626-0006,2025-06-26 09:29:13,16.18,mada,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250626-0007,2025-06-26 09:33:59,57.26,credit,M01,heavy_duty,
TXN-20250626-0008,2025-06-26 09:50:19,39.79,mada,M04,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250626-0009,2025-06-26 10:29:04,50.53,credit,M07,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250626-0010,2025-06-26 10:38:47,33.29,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250626-0011,2025-06-26 10:39:16,41.98,credit,M02,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250626-0012,2025-06-26 11:09:59,89.07,mada,M06,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250626-0013,2025-06-26 11:22:36,16.78,mada,M04,quick_wash,SPARE PARTS TRADING 902
TXN-20250626-0014,2025-06-26 11:26:21,27.53,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250626-0015,2025-06-26 11:34:07,28.8,credit,M02,standard,GAZT ZATCA VAT PAYMENT
TXN-20250626-0016,2025-06-26 11:48:50,26.34,cash,M05,standard,SEC ELECTRICITY BILL 41220
TXN-20250626-0017,2025-06-26 11:51:59,30.04,mada,M02,standard,PACKAGING SUPPLIES CO 118
TXN-20250626-0018,2025-06-26 12:15:47,20.72,cash,M03,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250626-0019,2025-06-26 12:17:29,45.84,mada,M05,heavy_duty,SPARE PARTS TRADING 902
