transaction_id,timestamp,amount_sar,payment_method,basket_size,category,counterparty_raw
MINI-20250628-0035,2025-06-28 09:50:27,28.27,cash,small_basket,personal_care,
MINI-20250628-0036,2025-06-28 09:52:19,28.83,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0037,2025-06-28 09:53:39,48.16,cash,medium_basket,snacks,STC INVOICE 66120
MINI-20250628-0038,2025-06-28 09:59:02,19.95,mada,small_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250628-0039,2025-06-28 09:59:07,392.62,mada,large_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0040,2025-06-28 10:11:38,32.8,cash,small_basket,personal_care,مؤسسة العقار للإيجار
MINI-20250628-0041,2025-06-28 10:12:56,58.21,cash,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0042,2025-06-28 10:20:18,176.97,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250628-0043,2025-06-28 10:54:55,67.66,cash,medium_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250628-0044,2025-06-28 11:10:23,36.48,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0045,2025-06-28 11:23:43,11.45,cash,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250628-0046,2025-06-28 11:32:14,100.24,mada,medium_basket,groceries,
MINI-20250628-0047,2025-06-28 11:38:22,10.6,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250628-0048,2025-06-28 11:50:33,15.36,mada,small_basket,groceries,
MINI-20250628-0049,2025-06-28 11:51:16,29.22,credit,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250628-0050,2025-06-28 11:58:12,15.4,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0051,2025-06-28 12:00:54,36.13,mada,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0052,2025-06-28 12:09:00,360.99,mada,large_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250628-0053,2025-06-28 12:16:18,52.34,cash,medium_basket,personal_care,
MINI-20250628-0054,2025-06-28 12:25:28,35.87,cash,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0055,2025-06-28 12:30:30,213.45,mada,large_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0056,2025-06-28 12:35:57,318.52,mada,large_basket,beverages,مؤسسة العقار للإيجار
MINI-20250628-0057,2025-06-28 12:38:22,17.66,mada,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250628-0058,2025-06-28 12:39:39,163.12,mada,medium_basket,snacks,STC INVOICE 66120
MINI-20250628-0059,2025-06-28 12:44:25,98.31,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0060,2025-06-28 12:50:35,39.54,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0061,2025-06-28 12:56:11,27.67,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0062,2025-06-28 12:57:56,27.44,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0063,2025-06-28 13:00:14,61.26,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0064,2025-06-28 13:10:34,408.15,mada,large_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250628-0065,2025-06-28 13:14:19,16.79,cash,small_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250628-0066,2025-06-28 13:18:09,8.17,cash,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250628-0067,2025-06-28 13:20:44,42.39,cash,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0068,2025-06-28 13:24:07,128.6,credit,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0069,2025-06-28 13:27:10,39.84,cash,small_basket,beverages,
MINI-20250628-0070,2025-06-28 13:31:31,34.02,mada,small_basket,personal_care,GAZT ZATCA VAT PAYMENT
MINI-20250628-0071,2025-06-28 13:36:28,37.63,mada,small_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250628-0072,2025-06-28 13:44:05,23.55,mada,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250628-0073,2025-06-28 13:49:23,380.63,cash,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0074,2025-06-28 13:50:29,215.09,cash,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0075,2025-06-28 13:52:33,82.68,mada,medium_basket,household,
MINI-20250628-0076,2025-06-28 13:52:34,290.85,mada,large_basket,household,
MINI-20250628-0077,2025-06-28 13:59:08,78.67,cash,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250628-0078,2025-06-28 13:59:16,279.3,mada,large_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0079,2025-06-28 14:07:02,51.71,mada,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250628-0080,2025-06-28 14:11:03,314.51,credit,large_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250628-0081,2025-06-28 14:21:17,125.63,mada,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0082,2025-06-28 14:26:40,24.08,mada,small_basket,personal_care,
MINI-20250628-0083,2025-06-28 14:32:28,178.63,credit,medium_basket,household,GAZT ZATCA VAT PAYMENT
MINI-20250628-0084,2025-06-28 14:36:49,36.34,cash,small_basket,personal_care,
MINI-20250628-0085,2025-06-28 14:43:14,109.89,mada,medium_basket,groceries,
MINI-20250628-0086,2025-06-28 14:43:36,235.01,credit,large_basket,beverages,مؤسسة العقار للإيجار
MINI-20250628-0087,2025-06-28 14:43:47,80.01,cash,medium_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250628-0088,2025-06-28 14:44:38,29.86,mada,small_basket,groceries,STC INVOICE 66120
MINI-20250628-0089,2025-06-28 14:45:24,333.52,cash,large_basket,snacks,
MINI-20250628-0090,2025-06-28 14:46:46,23.32,mada,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250628-0091,2025-06-28 14:49:16,28.84,cash,small_basket,snacks,STC INVOICE 66120
MINI-20250628-0092,2025-06-28 14:49:49,28.53,cash,small_basket,beverages,
MINI-20250628-0093,2025-06-28 14:54:37,24.67,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250628-0094,2025-06-28 15:05:31,129.22,cash,medium_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250628-0095,2025-06-28 15:11:17,19.71,cash,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250628-0096,2025-06-28 15:14:57,15.3,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0097,2025-06-28 15:25:26,31.41,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250628-0098,2025-06-28 15:25:33,177.48,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0099,2025-06-28 15:32:44,55.42,credit,medium_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250628-0100,2025-06-28 15:36:09,40.7,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250628-0101,2025-06-28 15:36:44,77.36,mada,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250628-0102,2025-06-28 15:57:06,42.65,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0103,2025-06-28 15:57:08,22.64,cash,small_basket,groceries,
MINI-20250628-0104,2025-06-28 16:01:23,38.88,credit,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0105,2025-06-28 16:06:29,120.03,credit,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0106,2025-06-28 16:19:58,167.8,cash,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0107,2025-06-28 16:40:03,25.24,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0108,2025-06-28 16:50:16,151.24,mada,medium_basket,household,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0109,2025-06-28 16:57:24,414.83,credit,large_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250628-0110,2025-06-28 16:58:08,39.81,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250628-0111,2025-06-28 17:00:18,37.98,credit,small_basket,personal_care,STC INVOICE 66120
MINI-20250628-0112,2025-06-28 17:01:14,29.02,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250628-0113,2025-06-28 17:09:02,35.44,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250628-0114,2025-06-28 17:09:13,30.1,mada,small_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250628-0115,2025-06-28 17:11:38,23.21,mada,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250628-0116,2025-06-28 17:18:07,9.54,credit,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0117,2025-06-28 17:19:08,17.18,cash,small_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250628-0118,2025-06-28 17:24:45,300.87,mada,large_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250628-0119,2025-06-28 17:28:32,238.46,mada,large_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250628-0120,2025-06-28 17:39:43,302.64,mada,large_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250628-0121,2025-06-28 17:41:28,121.7,cash,medium_basket,beverages,
MINI-20250628-0122,2025-06-28 17:42:56,17.74,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250628-0123,2025-06-28 17:57:25,383.86,credit,large_basket,personal_care,STC INVOICE 66120
MINI-20250628-0124,2025-06-28 18:02:40,27.66,credit,small_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250628-0125,2025-06-28 18:10:59,23.31,mada,small_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250628-0126,2025-06-28 18:11:23,12.7,mada,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250628-0127,2025-06-28 18:22:43,25.36,mada,small_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250628-0128,2025-06-28 18:37:13,44.51,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250628-0129,2025-06-28 18:40:01,36.76,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0130,2025-06-28 18:41:31,10.25,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250628-0131,2025-06-28 18:41:48,25.91,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0132,2025-06-28 18:44:21,78.32,mada,medium_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250628-0133,2025-06-28 18:47:25,44.98,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250628-0134,2025-06-28 18:48:20,73.04,mada,medium_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250628-0135,2025-06-28 18:55:37,426.81,cash,large_basket,groceries,مؤسسة العقار للإيجار
MINI-20250628-0136,2025-06-28 19:07:43,41.1,cash,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0137,2025-06-28 19:09:16,29.34,mada,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250628-0138,2025-06-28 19:11:06,21.25,credit,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250628-0139,2025-06-28 19:11:55,140.75,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0140,2025-06-28 19:20:17,13.54,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250628-0141,2025-06-28 19:24:02,8.64,mada,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250628-0142,2025-06-28 19:26:58,339.95,mada,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0143,2025-06-28 19:28:28,133.62,cash,medium_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0144,2025-06-28 19:28:55,34.32,cash,small_basket,personal_care,مؤسسة العقار للإيجار
MINI-20250628-0145,2025-06-28 19:29:49,180.74,mada,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0146,2025-06-28 19:30:50,110.46,mada,medium_basket,household,GAZT ZATCA VAT PAYMENT
MINI-20250628-0147,2025-06-28 19:34:28,42.07,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0148,2025-06-28 19:37:15,38.12,mada,small_basket,groceries,
MINI-20250628-0149,2025-06-28 19:45:29,23.27,mada,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0150,2025-06-28 19:53:14,23.29,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0151,2025-06-28 19:55:01,31.11,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250628-0152,2025-06-28 20:08:19,418.71,mada,large_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0153,2025-06-28 20:11:14,9.26,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250628-0154,2025-06-28 20:12:32,13.92,cash,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0155,2025-06-28 20:14:14,96.09,mada,medium_basket,personal_care,
MINI-20250628-0156,2025-06-28 20:14:36,37.83,mada,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0157,2025-06-28 20:16:46,14.73,credit,small_basket,groceries,
MINI-20250628-0158,2025-06-28 20:29:05,187.36,cash,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0159,2025-06-28 20:29:40,10.77,mada,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0160,2025-06-28 20:37:55,42.54,cash,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0161,2025-06-28 20:59:19,25.95,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0162,2025-06-28 21:00:41,243.66,credit,large_basket,beverages,
MINI-20250628-0163,2025-06-28 21:02:17,225.53,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0164,2025-06-28 21:09:02,81.32,mada,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250628-0165,2025-06-28 21:09:48,38.67,cash,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0166,2025-06-28 21:12:44,29.07,mada,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250628-0167,2025-06-28 21:16:30,130.61,mada,medium_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250628-0168,2025-06-28 21:21:30,38.83,cash,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250628-0169,2025-06-28 21:26:41,29.77,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0170,2025-06-28 21:28:13,40.99,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0171,2025-06-28 21:30:39,8.7,cash,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0172,2025-06-28 21:30:53,17.58,cash,small_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250628-0173,2025-06-28 21:39:53,28.4,cash,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250628-0174,2025-06-28 21:49:56,415.75,mada,large_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250628-0175,2025-06-28 21:58:25,42.84,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0176,2025-06-28 22:15:15,120.42,mada,medium_basket,household,مؤسسة العقار للإيجار
MINI-20250628-0177,2025-06-28 22:20:28,31.3,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0178,2025-06-28 22:28:45,172.1,mada,medium_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250628-0179,2025-06-28 22:30:08,299.63,mada,large_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250628-0180,2025-06-28 22:34:41,91.31,cash,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0181,2025-06-28 22:41:33,11.45,cash,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250628-0182,2025-06-28 22:43:23,42.42,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0183,2025-06-28 22:59:51,20.51,cash,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250628-0184,2025-06-28 23:40:36,72.06,credit,medium_basket,snacks,SEC ELECTRICITY BILL 22190
MINI-20250628-0185,2025-06-28 23:55:47,331.91,cash,large_basket,groceries,
MINI-20250629-0001,2025-06-29 00:55:27,289.99,cash,large_basket,personal_care,GAZT ZATCA VAT PAYMENT
MINI-20250629-0002,2025-06-29 00:57:00,151.85,cash,medium_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250629-0003,2025-06-29 00:58:20,52.88,cash,medium_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250629-0004,2025-06-29 01:57:50,140.43,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250629-0005,2025-06-29 03:38:21,35.43,mada,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250629-0006,2025-06-29 05:13:08,134.01,mada,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250629-0007,2025-06-29 06:27:37,32.11,cash,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250629-0008,2025-06-29 06:40:56,30.42,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250629-0009,2025-06-29 07:05:32,153.27,credit,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250629-0010,2025-06-29 07:08:46,36.66,mada,small_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250629-0011,2025-06-29 07:11:51,168.49,mada,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0012,2025-06-29 07:17:44,94.33,cash,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250629-0013,2025-06-29 07:18:53,43.73,mada,small_basket,snacks,
MINI-20250629-0014,2025-06-29 07:33:31,44.24,mada,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250629-0015,2025-06-29 07:34:42,26.1,cash,small_basket,groceries,
MINI-20250629-0016,2025-06-29 07:41:31,83.63,credit,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250629-0017,2025-06-29 07:47:31,136.81,cash,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250629-0018,2025-06-29 07:49:12,139.61,cash,medium_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250629-0019,2025-06-29 07:51:39,33.43,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0020,2025-06-29 08:04:03,26.78,mada,small_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250629-0021,2025-06-29 08:04:56,22.58,credit,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250629-0022,2025-06-29 08:06:24,419.3,mada,large_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250629-0023,2025-06-29 08:08:00,9.41,credit,small_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250629-0024,2025-06-29 08:11:51,37.01,cash,small_basket,household,
MINI-20250629-0025,2025-06-29 08:15:44,128.11,cash,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250629-0026,2025-06-29 08:16:51,448.56,mada,large_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250629-0027,2025-06-29 08:18:22,11.54,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0028,2025-06-29 08:28:07,63.48,cash,medium_basket,household,GAZT ZATCA VAT PAYMENT
MINI-20250629-0029,2025-06-29 08:28:48,12.58,cash,small_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250629-0030,2025-06-29 08:30:23,44.0,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0031,2025-06-29 08:40:40,11.86,cash,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250629-0032,2025-06-29 08:46:31,39.44,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250629-0033,2025-06-29 08:47:04,129.98,mada,medium_basket,snacks,
MINI-20250629-0034,2025-06-29 08:49:51,335.06,mada,large_basket,groceries,مؤسسة العقار للإيجار
MINI-20250629-0035,2025-06-29 08:51:31,164.16,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250629-0036,2025-06-29 08:55:04,322.26,mada,large_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250629-0037,2025-06-29 08:58:45,30.1,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0038,2025-06-29 09:10:16,215.6,cash,large_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250629-0039,2025-06-29 09:12:13,145.21,credit,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0040,2025-06-29 09:13:35,35.29,credit,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0041,2025-06-29 09:16:02,37.07,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250629-0042,2025-06-29 09:17:16,103.04,cash,medium_basket,groceries,
MINI-20250629-0043,2025-06-29 09:18:37,26.93,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250629-0044,2025-06-29 09:19:11,148.64,mada,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250629-0045,2025-06-29 09:22:59,15.7,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250629-0046,2025-06-29 09:29:44,148.38,cash,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250629-0047,2025-06-29 09:42:27,115.21,cash,medium_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250629-0048,2025-06-29 09:43:09,212.04,mada,large_basket,personal_care,مؤسسة العقار للإيجار
MINI-20250629-0049,2025-06-29 09:43:40,40.86,cash,small_basket,groceries,STC INVOICE 66120
MINI-20250629-0050,2025-06-29 09:45:58,10.12,mada,small_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250629-0051,2025-06-29 09:49:00,30.26,cash,small_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250629-0052,2025-06-29 09:51:16,300.4,mada,large_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250629-0053,2025-06-29 09:54:21,13.22,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250629-0054,2025-06-29 10:01:07,44.67,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250629-0055,2025-06-29 10:04:34,14.35,mada,small_basket,beverages,GAZT ZATCA VAT PAYMENT
MINI-20250629-0056,2025-06-29 10:04:55,25.92,mada,small_basket,personal_care,شركة أغذية الطازج للتوزيع
